outGlobalCount,outPhase,outBreathWfm,outHeartWfm,outHeartRate_FFT,outBreathRate_FFT,outBreathRate_Peak,outHeartRate_Peak,outConfidenceMetricHeart,outConfidenceMetricBreath,outEnergyBreath,outEnergyHeart
2030043173,-0.036579117,0.018476995,98.4375,134.76562,26.086958,15.093397,25.78125,0.33660227,0.031243226,8.3144865,0.0
285212709,-0.039404877,0.057352904,98.4375,134.76562,26.086958,15.240297,25.78125,0.33400115,0.030902125,9.54344,0.0
3036676133,-0.04155906,0.051727712,98.4375,134.76562,26.086958,14.834596,25.78125,0.33059517,0.03082283,10.404147,0.0
352321573,-0.04248777,0.011617668,98.4375,134.76562,25.531916,14.028254,25.78125,0.32583523,0.031170605,9.951424,0.0
889192485,-0.041771784,-0.011676911,98.4375,134.76562,25.531916,13.052834,25.78125,0.32019755,0.031692535,9.522028,0.0
2432696357,-0.039407954,-0.0019672215,98.4375,134.76562,25.0,12.096396,25.78125,0.31558686,0.032300506,9.047861,0.0
3070230565,-0.035557956,0.007902268,98.4375,134.76562,25.0,11.257563,25.78125,0.31194162,0.032879096,8.626691,0.0
1996488741,-0.030270427,-0.008104928,98.4375,134.76562,25.0,10.574056,25.78125,0.30872434,0.033271663,8.228201,0.0
2734686245,-0.02371052,-0.036322925,98.4375,134.76562,25.0,10.050518,25.78125,0.30713713,0.033444725,8.476468,0.0
2634022949,-0.01586917,-0.04913589,98.4375,134.76562,25.0,9.689361,25.78125,0.3072776,0.03337883,9.259813,0.0
184549413,-0.0064528584,-0.036610607,98.4375,134.76562,25.0,9.499358,25.78125,0.3077611,0.033065416,9.46699,0.0
721420325,0.0040723383,-0.014501357,98.4375,134.76562,25.0,9.492632,24.609375,0.30951887,0.032515608,9.098785,0.0
2231369765,0.014536053,-0.013314988,98.4375,134.76562,25.0,9.671181,24.609375,0.31346247,0.03177277,8.732491,0.0
587202597,0.024347588,-0.041641384,97.265625,134.76562,25.0,10.043209,24.609375,0.3148416,0.030902151,9.1628685,0.0
3707764773,0.033497363,-0.06385706,97.265625,134.76562,25.0,10.628468,24.609375,0.3103631,0.029973919,10.7435875,0.0
2667577381,0.04179673,-0.043673486,97.265625,134.76562,25.0,11.447697,24.609375,0.30346736,0.029058507,11.160094,0.0
822083621,0.048878953,0.0045414567,97.265625,134.76562,25.0,12.498866,24.609375,0.29610097,0.028232094,10.612401,0.0
2365587493,0.05446545,0.037577517,91.40625,134.76562,25.0,13.741776,24.609375,0.2857848,0.027575161,10.787815,0.0
3170893861,0.058528006,0.04029286,91.40625,134.76562,25.0,15.073872,24.609375,0.26740143,0.027149683,1.0232979e-34,3.9085205e-37
1929379877,0.060814954,0.03267217,91.40625,134.76562,12.5,16.331097,24.609375,0.24382849,0.027668593,11.040908,0.0
3271557157,0.060110383,0.02569958,91.40625,134.76562,12.5,17.325113,24.609375,0.23264335,0.02845575,10.819097,0.0
3003121701,0.054860085,0.0033039413,91.40625,134.76562,12.5,17.939997,24.609375,0.22990184,0.029288968,10.283599,0.0
956301349,0.04482179,-0.033037893,91.40625,134.76562,12.5,18.228807,24.609375,0.21982387,0.030047474,10.31517,0.0
1828716581,0.031876594,-0.03122475,91.40625,134.76562,12.5,18.346228,24.609375,0.15938869,0.030631833,10.286905,0.0
3003121701,0.018806517,0.056491252,91.40625,134.76562,12.5,18.420418,24.609375,0.17926759,0.03099441,11.36819,0.0
587202597,0.0077058077,0.19056585,91.40625,134.76562,12.5,18.504461,24.609375,0.19177529,0.031150462,28.957455,0.0
3976200229,-0.0003055483,0.2617428,91.40625,134.76562,12.5,18.584215,24.609375,0.19944608,0.03115734,61.76423,0.0
889192485,-0.0050410703,0.20277444,91.40625,134.76562,12.5,18.611286,24.609375,0.2052318,0.03107945,79.23475,0.0
620757029,-0.007127844,0.05096686,91.40625,134.76562,12.5,18.546213,24.609375,0.21003646,0.030966142,76.571815,0.0
1493172261,-0.007525511,-0.1025002,91.40625,134.76562,12.5,18.369846,24.609375,0.21088824,0.030846933,77.99637,0.0
3607101477,-0.007444363,-0.19655606,107.8125,134.76562,12.5,18.081314,24.609375,0.20483717,0.030727128,3.69864e-40,2.0572234e-38
1560281125,-0.008175913,-0.22962998,107.8125,133.59375,12.5,17.686457,24.609375,0.19499046,0.030588804,115.10797,0.0
1560281125,-0.010158632,-0.2231273,107.8125,133.59375,12.5,17.203566,24.609375,0.18555306,0.030410597,134.24547,0.0
3003121701,-0.012723599,-0.17802809,107.8125,133.59375,12.5,16.657856,24.609375,0.17567612,0.030188605,143.3802,0.0
3372220453,-0.014729999,-0.08632903,107.8125,107.8125,12.5,16.086374,24.609375,0.16462626,0.029942676,139.93755,0.0
754974757,-0.015302986,0.02724035,107.8125,107.8125,12.5,15.522848,24.609375,0.15563038,0.029705578,133.31168,0.0
1291845669,-0.014594849,0.10365768,107.8125,107.8125,12.5,14.995825,24.609375,0.1512632,0.029501013,132.01855,0.0
2835349541,-0.013787437,0.09737633,107.8125,107.8125,12.5,14.512879,24.609375,0.15074629,0.02933524,130.1587,0.0
3305111589,-0.013917588,0.024064235,107.8125,107.8125,12.5,14.077802,24.609375,0.15249762,0.029208211,123.940315,0.0
1694498853,-0.015202945,-0.043834005,107.8125,107.8125,12.631579,13.697609,24.609375,0.15656781,0.029140694,118.704,0.0
1124073509,-0.017566768,-0.04398033,107.8125,107.8125,12.631579,13.385292,24.609375,0.16363716,0.029154034,113.73593,0.0
3305111589,-0.020801855,0.015537955,107.8125,107.8125,12.631579,13.147926,24.609375,0.17247063,0.02926887,108.16986,0.0
1224736805,-0.024334317,0.07837841,107.8125,107.8125,12.631579,12.995267,24.609375,0.17572412,0.029491387,105.83295,0.0
520093733,-0.027081445,0.10977583,107.8125,107.8125,12.631579,12.927007,24.609375,0.18084773,0.029790498,106.566666,0.0
2600468517,-0.027907945,0.11918035,107.8125,107.8125,12.631579,12.9304,24.609375,0.18495381,0.030101854,108.34031,0.0
83886117,-0.026439786,0.1189676,107.8125,107.8125,12.631579,12.986212,24.609375,0.18802838,0.030358098,109.99993,0.0
3774873637,-0.023047999,0.093851075,107.8125,107.8125,12.631579,13.066608,24.609375,0.18957315,0.030531114,108.903946,0.0
1761607717,-0.01856839,0.027601063,107.8125,107.8125,12.631579,13.158648,24.609375,0.18873212,0.030636797,103.83965,0.0
2298478629,-0.013904452,-0.06070955,107.8125,107.8125,12.631579,13.260458,24.609375,0.18520676,0.03070212,100.49049,0.0
3875536933,-0.009447642,-0.12444167,107.8125,107.8125,12.631579,13.374748,24.609375,0.17966989,0.030738506,103.20884,0.0
2332033061,-0.0050543323,-0.12904382,107.8125,107.8125,12.631579,13.499307,24.609375,0.22875167,0.03073786,106.37456,0.0
788529189,-0.00044892728,-0.0818546,107.8125,107.8125,12.631579,13.621913,24.609375,0.23212965,0.030687569,104.405914,0.0
3137339429,0.004469253,-0.024368588,107.8125,107.8125,12.631579,13.723507,24.609375,0.23564138,0.030588988,99.48254,0.0
2835349541,0.009587422,0.005221557,106.640625,107.8125,12.631579,13.788063,24.609375,0.23992623,0.030451782,94.52204,0.0
687865893,0.014592648,0.0008001402,106.640625,107.8125,12.631579,9.492359,24.609375,0.24531229,0.030274395,89.79626,0.0
1962934309,0.019000009,-0.01787543,106.640625,107.8125,12.631579,9.6263485,24.609375,0.2513112,0.030040752,85.46622,0.0
1795162149,0.022282809,-0.030712858,106.640625,107.8125,28.57143,9.766975,24.609375,0.2752382,0.029806115,81.66455,0.0
2734686245,0.024134427,-0.03032808,106.640625,107.8125,28.57143,9.911715,24.609375,0.28273448,0.030749783,78.041214,0.0
2868903973,0.02469514,-0.01592704,106.640625,121.875,29.268293,10.056839,24.609375,0.2900641,0.03190949,74.26599,0.0
3506438181,0.02458499,0.013495512,106.640625,121.875,29.268293,10.191903,24.609375,0.29605985,0.03308595,70.64375,0.0
3808428069,0.024603285,0.05407475,106.640625,121.875,29.268293,10.299356,24.609375,0.29977223,0.034162007,68.57361,0.0
1593835557,0.02494869,0.08715463,106.640625,121.875,29.268293,10.363501,24.609375,0.30155227,0.03513149,68.942894,0.0
3841982501,0.025269788,0.085622266,106.640625,121.875,29.268293,10.374342,25.78125,0.30254477,0.035917383,69.16133,0.0
1124073509,0.025440658,0.044648446,62.109375,121.875,29.268293,10.329649,25.78125,0.3027815,0.036417477,66.70001,0.0
2835349541,0.025534216,-0.003603574,62.109375,123.046875,29.268293,10.234205,25.78125,0.30121827,0.036585897,63.3715,0.0
922746917,0.025502844,-0.024713393,62.109375,123.046875,28.57143,10.094679,25.78125,0.29781127,0.036670085,60.5083,0.0
1862271013,0.025111403,-0.020404983,62.109375,123.046875,28.57143,9.922931,25.78125,0.29334715,0.036581673,57.69107,0.0
3405774885,0.02423431,-0.016025726,62.109375,123.046875,28.57143,9.729148,25.78125,0.28829157,0.036270145,54.93493,0.0
1191182373,0.023068458,-0.021036537,62.109375,123.046875,28.57143,9.527346,25.78125,0.31142828,0.03583048,52.40945,0.0
822083621,0.021722063,-0.02253481,62.109375,123.046875,27.906975,9.33045,25.78125,0.31663245,0.035425622,50.042892,0.0
452984869,0.020083472,-0.013890823,62.109375,123.046875,27.906975,9.152155,25.78125,0.32185408,0.035069805,47.63722,0.0
1694498853,0.0181185,-0.0055621234,62.109375,123.046875,27.906975,8.999659,25.78125,0.32709563,0.03478589,45.27083,0.0
419430437,0.015932582,-0.0050901244,62.109375,123.046875,27.906975,8.874798,25.78125,0.33200768,0.034590304,43.02024,0.0
3539992613,0.013701163,-0.0059282854,62.109375,123.046875,27.906975,8.7790985,25.78125,0.33643082,0.034462363,40.886803,0.0
855638053,0.011599891,-7.320568e-05,62.109375,123.046875,27.906975,8.714451,25.78125,0.3401709,0.034364376,38.842464,0.0
1459617829,0.009619668,0.008840936,62.109375,123.046875,27.906975,8.683148,25.78125,0.34304598,0.034266256,36.93942,0.0
1090519077,0.0075813234,0.009594281,60.9375,135.9375,27.906975,8.683619,25.78125,0.34515744,0.034161936,35.138474,0.0
3338666021,0.005374059,-0.0012795685,60.9375,135.9375,27.906975,8.718998,25.78125,0.3464952,0.034065787,33.38237,0.0
3774873637,0.003017038,-0.013055757,60.9375,135.9375,27.906975,8.796898,25.78125,0.3469224,0.033995792,31.798477,0.0
2432696357,0.0007262528,-0.01228641,60.9375,135.9375,27.906975,8.925896,25.78125,0.34679404,0.033958223,30.284033,0.0
1157627941,-0.0013212264,0.0020139404,60.9375,135.9375,27.906975,9.112801,25.78125,0.34665376,0.03394867,28.771858,0.0
2399141925,-0.0030653924,0.016797898,60.9375,135.9375,27.906975,9.361974,25.78125,0.3463452,0.033962447,27.474348,0.0
1023410213,-0.0043845177,0.019879153,60.9375,135.9375,27.906975,9.671878,25.78125,0.3455611,0.033996727,26.298222,0.0
1124073510,-0.005172923,0.012948361,60.9375,135.9375,27.906975,10.035761,25.78125,0.34459582,0.034046106,25.06714,0.0
2499805222,-0.005482301,0.0049073324,60.9375,135.9375,27.906975,10.441027,25.78125,0.34370315,0.034100376,23.825825,0.0
1996488742,-0.005728483,-0.003041422,60.9375,135.9375,27.906975,10.878749,25.78125,0.34296697,0.034155376,22.639156,0.0
1157627942,-0.0062351674,-0.015705926,60.9375,135.9375,27.906975,11.34243,25.78125,0.34233922,0.03421737,21.630537,0.0
1526726694,-0.0070474967,-0.028324988,60.9375,135.9375,27.906975,11.818009,25.78125,0.3415329,0.034295708,20.950165,0.0
1660944422,-0.00817278,-0.02792581,60.9375,135.9375,27.906975,12.286405,25.78125,0.34056947,0.03439545,20.292583,0.0
184549414,-0.009540372,-0.011825126,60.9375,135.9375,27.906975,12.721217,25.78125,0.33985904,0.034512192,19.34787,0.0
2734686246,-0.011096545,0.007969143,60.9375,135.9375,27.906975,13.092005,25.78125,0.33936894,0.03463724,18.41223,0.0
889192486,-0.012620844,0.019785041,60.9375,135.9375,27.906975,13.369307,25.78125,0.338765,0.034757562,17.687344,0.0
587202598,-0.013804488,0.024184162,60.9375,135.9375,27.906975,13.533014,25.78125,0.33798593,0.03485519,17.095411,0.0
1694498854,-0.014715463,0.025422182,60.9375,135.9375,27.906975,13.576978,25.78125,0.3371319,0.03490986,16.563784,0.0
2298478630,-0.015678704,0.018919416,60.9375,135.9375,27.906975,13.50991,25.78125,0.3363171,0.034902755,15.914567,0.0
889192486,-0.016862616,0.0009125024,59.765625,135.9375,27.272726,13.345978,25.78125,0.3354198,0.034896422,15.119255,0.0
3070230566,-0.018103369,-0.016428597,59.765625,135.9375,27.272726,13.104908,25.78125,0.33426756,0.0348335,14.498242,0.0
1560281126,-0.019002948,-0.01484581,59.765625,135.9375,27.272726,12.80854,25.78125,0.3330309,0.034672387,13.883529,0.0
1493172262,-0.019437037,0.0050105304,59.765625,135.9375,27.272726,12.478564,25.78125,0.3319914,0.034400117,13.201905,0.0
2969567270,-0.019610912,0.019322367,59.765625,135.9375,27.272726,12.123401,25.78125,0.33095804,0.03402051,12.728486,0.0
3506438182,-0.019644637,0.00968022,59.765625,135.9375,27.272726,11.741926,25.78125,0.32977843,0.033554364,12.138915,0.0
3070230566,-0.019609177,-0.013440961,59.765625,135.9375,27.272726,11.328201,25.78125,0.32871225,0.0330307,11.622299,0.0
117440550,-0.01952197,-0.026159067,59.765625,135.9375,27.272726,10.882888,25.78125,0.32793555,0.032477275,11.383332,0.0
2264924198,-0.019233758,-0.019098546,59.765625,135.9375,27.272726,10.414021,25.78125,0.32725757,0.031911977,10.996542,0.0
4110417958,-0.018672908,-0.0024846173,59.765625,135.9375,27.272726,9.936316,25.78125,0.32660306,0.031334978,10.449801,0.0
3305111590,-0.017826982,0.008084581,59.765625,135.9375,27.272726,9.464336,25.78125,0.3260657,0.030745046,9.9599905,0.0
251658278,-0.016671384,0.0070238416,59.765625,135.9375,27.272726,9.01572,25.78125,0.32565647,0.030155485,9.486658,0.0
956301350,-0.015246242,0.0006304302,59.765625,135.9375,27.272726,8.602252,25.78125,0.32537916,0.02958316,9.012524,0.0
2868903974,-0.013575118,-0.0033720592,59.765625,135.9375,27.272726,8.23129,25.78125,0.3252246,0.029039703,8.567583,0.0
587202598,-0.011786163,-0.0038416812,59.765625,135.9375,27.272726,7.904145,25.78125,0.3251502,0.028527586,8.146583,0.0
4043309094,-0.01000233,-0.0044775526,59.765625,135.9375,27.272726,7.618026,25.78125,0.325085,0.028040878,7.749278,0.0
1694498854,-0.008237086,-0.0062700207,59.765625,135.9375,27.272726,7.3697944,25.78125,0.3251307,0.02757322,7.3814707,0.0
486539302,-0.006421007,-0.00509231,59.765625,135.9375,27.272726,7.1604095,25.78125,0.32524967,0.027129384,7.0253625,0.0
3238002726,-0.004425697,0.002017552,59.765625,135.9375,27.272726,6.9973164,25.78125,0.3252947,0.026735889,6.67613,0.0
184549414,-0.002151236,0.011721777,59.765625,135.9375,27.272726,6.8883452,25.78125,0.32537636,0.026432805,6.4110236,0.0
3137339430,0.00037436932,0.0166956,59.765625,135.9375,27.272726,6.835848,25.78125,0.32550892,0.026249286,6.2298436,0.0
4244635686,0.002937615,0.011690276,59.765625,135.9375,27.272726,6.834005,25.78125,0.32545453,0.026187625,5.9866824,0.0
4009754662,0.005268052,-0.001901309,59.765625,135.9375,27.272726,6.870134,25.78125,0.32526812,0.026229305,5.6891556,0.0
2264924198,0.007101834,-0.016307473,59.765625,135.9375,27.272726,6.9290743,25.78125,0.28233308,0.02634511,5.5376644,0.0
452984870,0.008465417,-0.02180588,59.765625,135.9375,27.272726,6.9976363,25.78125,0.2824417,0.026498916,5.498529,0.0
419430438,0.009618349,-0.012314459,59.765625,135.9375,27.272726,7.0689554,25.78125,0.2826326,0.026654664,5.2994256,0.0
788529190,0.010672592,0.0075298557,59.765625,135.9375,27.272726,7.140895,25.78125,0.28295767,0.026784562,5.0628037,0.0
251658278,0.011622369,0.022446834,59.765625,135.9375,27.272726,7.2137403,25.78125,0.28332162,0.026873505,5.061594,0.0
251658278,0.012462664,0.021453306,59.765625,135.9375,27.272726,7.289576,25.78125,0.28369278,0.02691973,5.038636,0.0
419430438,0.013247432,0.009811613,59.765625,135.9375,27.272726,7.3680634,25.78125,0.28405756,0.026928307,4.8348384,0.0
1392508966,0.013875298,-0.00010886695,59.765625,135.9375,27.272726,7.447796,25.78125,0.28441256,0.026905313,4.593102,0.0
218103846,0.014050992,-0.0055572772,59.765625,135.9375,27.272726,7.523949,25.78125,0.28476214,0.026859807,4.3788886,0.0
150994982,0.013706081,-0.0112025235,59.765625,135.9375,27.272726,9.317145,25.78125,0.28509825,0.02680236,4.222692,0.0
788529190,0.012988317,-0.01456942,60.9375,135.9375,27.272726,9.41496,25.78125,0.28539178,0.026739294,4.1176915,0.0
4143972390,0.012120503,-0.007969093,60.9375,123.046875,27.272726,9.487231,25.78125,0.256305,0.02666854,3.9435604,0.0
1426063398,0.011254598,0.006958979,60.9375,123.046875,27.272726,9.54182,25.78125,0.25695845,0.026585005,3.770596,0.0
3204448294,0.010289305,0.01685266,60.9375,123.046875,27.272726,9.58547,25.78125,0.25759393,0.026487773,3.724072,0.0
2097152038,0.009156335,0.01147624,60.9375,123.046875,27.272726,9.623025,25.78125,0.25827503,0.02638094,3.6037204,0.0
1459617830,0.007960932,-0.0023430511,60.9375,123.046875,27.272726,9.659726,25.78125,0.25908855,0.026272554,3.4262793,0.0
2835349542,0.006833695,-0.008630002,60.9375,123.046875,27.272726,9.696064,25.78125,0.26006064,0.026170084,3.2922037,0.0
3137339430,0.0058047455,-0.0029062694,60.9375,123.046875,27.272726,9.7324095,25.78125,0.26110968,0.026078327,3.1318169,0.0
4143972390,0.004796006,0.0036479458,60.9375,123.046875,27.272726,9.76232,25.78125,0.26220438,0.025999198,2.9818797,0.0
150994982,0.0037608817,0.00080979476,60.9375,123.046875,27.272726,9.7811,25.78125,0.26342955,0.025932899,2.833114,0.0
3841982502,0.002649054,-0.008131985,60.9375,123.046875,27.272726,9.791709,24.609375,0.26466647,0.025884276,2.7245228,0.0
3909091366,0.0014339834,-0.013174973,60.9375,123.046875,27.272726,9.8032675,24.609375,0.2657455,0.025865035,2.6750865,0.0
2734686246,0.00015925616,-0.0099625,60.9375,121.875,27.272726,9.820897,24.609375,0.26672858,0.02588565,2.590958,0.0
3439329318,-0.0014063679,-0.003918453,60.9375,121.875,27.272726,9.846501,24.609375,0.2676775,0.025953135,2.4690871,0.0
2164260902,-0.0035379194,-0.004286225,60.9375,121.875,27.272726,9.881649,24.609375,0.26846758,0.026073527,2.3548188,0.0
3003121702,-0.005875826,-0.008393781,60.9375,121.875,27.272726,9.931871,24.609375,0.26906204,0.02624587,2.2723055,0.0
2231369766,-0.0076084808,0.0017718188,60.9375,121.875,27.272726,10.001564,24.609375,0.26942334,0.026456557,2.16026,0.0
3372220454,-0.008372523,0.03135623,60.9375,121.875,27.272726,10.092754,24.609375,0.26940197,0.026685765,2.5438535,0.0
922746918,-0.0084318705,0.052282292,60.9375,121.875,27.272726,10.201075,24.609375,0.26906073,0.026917659,3.7833798,0.0
4211081254,-0.00804995,0.035225194,60.9375,121.875,27.272726,10.321568,24.609375,0.26873255,0.027142137,4.2146177,0.0
1157627942,-0.0074641723,-0.008843822,60.9375,121.875,27.272726,10.454058,24.609375,0.26839274,0.027356215,4.0429935,0.0
4009754662,-0.00677411,-0.04151128,60.9375,121.875,27.272726,10.593542,24.609375,0.26775783,0.027558438,4.702437,0.0
4143972390,-0.005794271,-0.040049247,60.9375,121.875,27.272726,10.734078,24.609375,0.2669571,0.027741065,5.2692857,0.0
3204448294,-0.0044371476,-0.015089019,60.9375,121.875,27.272726,10.865477,24.609375,0.26627642,0.027894087,5.119661,0.0
150994982,-0.0027810186,0.005758416,60.9375,121.875,27.272726,10.978072,24.609375,0.26564568,0.0280126,4.880257,0.0
2298478630,-0.0011958098,0.0047630626,60.9375,121.875,27.272726,11.071688,24.609375,0.2650019,0.02810215,4.647588,0.0
3976200230,-7.0181675e-05,-0.0134623535,60.9375,121.875,27.272726,11.156581,24.609375,0.2644814,0.028170072,4.5058255,0.0
2969567270,0.0006430233,-0.027993115,60.9375,121.875,27.272726,11.243238,24.609375,0.26417056,0.028213423,4.6723413,0.0
3808428070,0.0010143318,-0.021098342,60.9375,121.875,27.272726,11.338907,24.609375,0.2640056,0.02822076,4.6612945,0.0
2063597606,0.0006573098,-0.00012521446,60.9375,121.875,27.272726,11.453307,24.609375,0.2638933,0.028174749,4.428238,0.0
4009754662,-0.00055664685,0.011493592,60.9375,121.875,27.272726,11.597112,24.609375,0.2637892,0.028057035,4.272877,0.0
2264924198,-0.0016380087,0.014134027,60.9375,121.875,27.272726,11.756974,24.609375,0.26373956,0.027867025,4.159118,0.0
16777254,-0.0014735991,0.034364555,60.9375,121.875,27.272726,11.904503,24.609375,0.26386,0.027632369,4.541624,0.0
2734686246,0.0005468889,0.07389799,60.9375,121.875,27.272726,12.000609,24.609375,0.26401678,0.027403712,7.044999,0.0
184549414,0.0006021131,0.06834681,60.9375,121.875,27.272726,12.065786,24.609375,0.26405063,0.027214825,9.028393,0.0
855638054,-0.010801455,-0.08902317,60.9375,121.875,27.272726,12.202103,24.609375,0.2644637,0.026988955,12.5395355,0.0
3808428070,-0.033095468,-0.3485782,60.9375,121.875,27.272726,12.407859,24.609375,0.2652757,0.02658464,72.66595,0.0
3640655910,-0.054342136,-0.3570904,60.9375,121.875,27.272726,12.467371,24.609375,0.2942127,0.025939908,132.78943,0.0
3036676134,-0.07072715,0.097761154,60.9375,121.875,27.272726,12.14819,24.609375,0.2938349,0.025053253,130.92857,0.0
1795162150,-0.08699906,0.5873312,60.9375,121.875,27.272726,11.34653,24.609375,0.32514286,0.02390217,296.8611,0.0
3003121702,-0.10682385,0.5277857,60.9375,121.875,26.666666,6.905091,24.609375,0.31557322,0.022436399,421.29697,0.0
3674210342,-0.13058178,0.0018822402,60.9375,121.875,26.666666,5.618681,24.609375,0.30735108,0.020692667,400.23392,0.0
3137339430,-0.15703052,-0.38046864,60.9375,121.875,7.3170733,4.4821863,24.609375,0.29266605,0.020807886,452.60037,0.0
4177526822,-0.18455505,-0.2814551,60.9375,121.875,7.2727275,3.5969436,24.609375,0.27345353,0.027351117,469.57883,0.0
553648166,-0.20959753,0.072913915,60.9375,121.875,7.228915,2.9648805,24.609375,0.25282723,0.03468814,448.75812,0.0
4211081254,-0.22656572,0.32177186,60.9375,123.046875,7.1856284,2.5377975,24.609375,0.22894797,0.04246705,478.08878,0.0
16777254,-0.23049337,0.36920437,60.9375,123.046875,7.1428576,2.2567089,24.609375,0.20511778,0.050131734,522.3403,0.0
1291845670,-0.22037625,0.30056444,60.9375,135.9375,7.1005917,2.0710683,24.609375,0.19639614,0.05706566,541.39276,0.0
3372220454,-0.1991399,0.1405386,62.109375,135.9375,7.1005917,2.3279397,26.953125,0.17689018,0.063172184,524.19867,0.0
1862271014,-0.17116678,-0.13868907,62.109375,135.9375,7.0588236,2.2292876,26.953125,0.15894152,0.06804816,507.60605,0.0
855638054,-0.1423496,-0.47290564,62.109375,135.9375,7.0588236,2.156487,26.953125,0.14399664,0.07159396,594.04565,0.0
3674210342,-0.11869538,-0.7153039,62.109375,135.9375,7.017544,2.0988111,26.953125,0.13405155,0.0742631,820.17316,0.0
3305111590,-0.102942705,-0.748776,62.109375,135.9375,7.017544,2.0486345,26.953125,0.12832405,0.0761437,1059.4973,0.0
2667577382,-0.09561205,-0.54931545,62.109375,135.9375,6.9767437,2.000245,26.953125,0.12456007,0.0772758,1157.3961,0.0
4076863526,-0.09680724,-0.20664495,62.109375,135.9375,6.9767437,1.948269,26.953125,0.12217021,0.078220956,1120.8773,0.0
2667577382,-0.10609949,0.12219006,62.109375,137.10938,6.9364166,1.8876497,26.953125,0.12248707,0.07830028,1072.2987,0.0
2164260902,-0.120176196,0.34492934,62.109375,137.10938,6.9364166,1.8154898,26.953125,0.12620322,0.07815455,1078.1718,0.0
587202598,-0.13165343,0.5137712,62.109375,137.10938,6.8965516,1.733966,26.953125,0.13258731,0.07737445,1156.2437,0.0
2634022950,-0.1350056,0.6988605,63.28125,137.10938,6.857143,1.649105,26.953125,0.13991755,0.07610177,1342.6344,0.0
3640655910,-0.12984633,0.7980007,63.28125,137.10938,6.8181815,1.5666019,26.953125,0.14585046,0.0745563,1593.9054,0.0
2063597606,-0.11830723,0.6233146,63.28125,137.10938,6.8181815,1.4904574,26.953125,0.15108062,0.073041745,1708.4706,0.0
3607101478,-0.10305047,0.18627769,63.28125,137.10938,6.7796607,1.4228635,26.953125,0.15822859,0.071490385,1640.3967,0.0
2499805222,-0.08547413,-0.25304663,63.28125,137.10938,6.7415733,1.3652512,26.953125,0.16549377,0.06983354,1590.3932,0.0
3238002726,-0.065273166,-0.44138342,63.28125,137.10938,6.7415733,28.322052,26.953125,0.16958383,0.068298504,1608.2831,0.0
3506438182,-0.041799784,-0.36061257,63.28125,137.10938,6.703911,39.836464,26.953125,0.17112745,0.06699335,1592.8898,0.0
1191182374,-0.015406251,-0.19772096,64.453125,137.10938,6.703911,47.488914,26.953125,0.1716359,0.06644505,1532.792,0.0
3909091366,0.012056828,-0.13782996,64.453125,137.10938,6.703911,42.130688,26.953125,0.17077127,0.06689476,1465.651,0.0
989855782,0.038787246,-0.20525482,64.453125,137.10938,6.7415733,30.008413,26.953125,0.16828679,0.068897545,1413.4331,0.0
3305111590,0.06466484,-0.27629092,64.453125,137.10938,6.7415733,20.056614,26.953125,0.1649786,0.0726237,1380.9297,0.0
2499805222,0.08979428,-0.23095316,64.453125,137.10938,6.7415733,1.4808649,26.953125,0.16110013,0.07802452,1338.5529,0.0
150994982,0.11353171,-0.08873539,64.453125,137.10938,6.7415733,1.608042,26.953125,0.15619753,0.08479485,1275.5623,0.0
1493172262,0.13550079,0.033119738,64.453125,137.10938,6.703911,1.7681555,26.953125,0.15074065,0.09231173,1212.3325,0.0
3137339430,0.15543616,0.07114887,64.453125,137.10938,6.703911,1.9575902,26.953125,0.2025519,0.100827806,1154.247,0.0
3338666022,0.17309058,0.063943475,64.453125,137.10938,6.6666665,2.168197,26.953125,0.20296706,0.10889541,1098.579,0.0
3305111590,0.1882025,0.070339546,64.453125,137.10938,6.6666665,2.3868454,26.953125,0.20176268,0.11742194,1046.1238,0.0
2634022950,0.20018482,0.09625584,64.453125,137.10938,6.629834,2.5962024,26.953125,0.19969647,0.12513666,998.4502,0.0
1191182374,0.20902216,0.11197105,65.625,137.10938,6.629834,2.778602,26.953125,0.19733997,0.13193737,954.79645,0.0
3003121702,0.21524096,0.1103307,65.625,137.10938,6.593406,2.9199407,26.953125,0.19471161,0.13830638,913.14307,0.0
1258291238,0.21889246,0.108074754,65.625,137.10938,6.5573773,3.0118139,26.953125,0.19178942,0.14270227,873.326,0.0
1660944422,0.21994066,0.10536981,65.625,137.10938,6.5573773,3.052453,26.953125,0.13571687,0.14688107,835.2111,0.0
3774873638,0.21890897,0.09013808,75.0,137.10938,6.5217395,3.0459354,26.953125,0.1369273,0.14901417,797.513,0.0
352321574,0.21662617,0.0684431,75.0,137.10938,6.5217395,7.882355,26.953125,0.13844942,0.15069611,759.97955,0.0
4009754662,0.21388704,0.055596724,75.0,137.10938,6.5217395,8.551282,26.953125,0.13994469,0.15064071,723.526,0.0
1694498854,0.21124306,0.048389137,75.0,137.10938,6.4864864,9.294979,26.953125,0.14114982,0.15035783,688.5205,0.0
4211081254,0.20848724,0.024763912,75.0,137.10938,6.4864864,10.11609,26.953125,0.14180438,0.1493006,654.4011,0.0
1090519078,0.20445427,-0.033650666,75.0,137.10938,6.4864864,11.008089,26.953125,0.14192541,0.14783223,622.2472,0.0
1828716582,0.19791289,-0.117633924,75.0,137.10938,6.4864864,11.952828,26.953125,0.14200914,0.14633451,598.0537,0.0
