slice_file_name,fsID,start,end,salience,fold,classID,class,comment
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_74.wav,252688,730.0,740.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_75.wav,252688,740.0,750.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_76.wav,252688,750.0,760.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_77.wav,252688,760.0,770.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_78.wav,252688,770.0,780.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_79.wav,252688,780.0,790.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_80.wav,252688,790.0,800.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_81.wav,252688,800.0,810.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_82.wav,252688,810.0,820.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_83.wav,252688,820.0,830.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_84.wav,252688,830.0,840.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_85.wav,252688,840.0,850.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_86.wav,252688,850.0,860.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_87.wav,252688,860.0,870.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_88.wav,252688,870.0,880.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_89.wav,252688,880.0,890.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_90.wav,252688,890.0,900.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_91.wav,252688,900.0,910.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_92.wav,252688,910.0,920.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_93.wav,252688,920.0,930.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_94.wav,252688,930.0,940.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_95.wav,252688,940.0,950.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_96.wav,252688,950.0,960.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_97.wav,252688,960.0,970.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_98.wav,252688,970.0,980.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_99.wav,252688,980.0,990.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_100.wav,252688,990.0,1000.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_101.wav,252688,1000.0,1010.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_102.wav,252688,1010.0,1020.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_103.wav,252688,1020.0,1030.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_104.wav,252688,1030.0,1040.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_105.wav,252688,1040.0,1050.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_106.wav,252688,1050.0,1060.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_107.wav,252688,1060.0,1070.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_108.wav,252688,1070.0,1080.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_109.wav,252688,1080.0,1090.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_110.wav,252688,1090.0,1100.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_111.wav,252688,1100.0,1110.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_112.wav,252688,1110.0,1120.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_113.wav,252688,1120.0,1130.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_114.wav,252688,1130.0,1140.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_115.wav,252688,1140.0,1150.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_116.wav,252688,1150.0,1160.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_117.wav,252688,1160.0,1170.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_118.wav,252688,1170.0,1180.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_119.wav,252688,1180.0,1190.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_120.wav,252688,1190.0,1200.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_121.wav,252688,1200.0,1210.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_122.wav,252688,1210.0,1220.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_123.wav,252688,1220.0,1230.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_124.wav,252688,1230.0,1240.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_125.wav,252688,1240.0,1250.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_126.wav,252688,1250.0,1260.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_127.wav,252688,1260.0,1270.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_128.wav,252688,1270.0,1280.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_129.wav,252688,1280.0,1290.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_130.wav,252688,1290.0,1300.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_131.wav,252688,1300.0,1310.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_132.wav,252688,1310.0,1320.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_133.wav,252688,1320.0,1330.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_134.wav,252688,1330.0,1340.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_135.wav,252688,1340.0,1350.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_136.wav,252688,1350.0,1360.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_137.wav,252688,1360.0,1370.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_138.wav,252688,1370.0,1380.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_139.wav,252688,1380.0,1390.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_140.wav,252688,1390.0,1400.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_141.wav,252688,1400.0,1410.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_142.wav,252688,1410.0,1420.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_143.wav,252688,1420.0,1430.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_144.wav,252688,1430.0,1440.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_145.wav,252688,1440.0,1450.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_146.wav,252688,1450.0,1460.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_147.wav,252688,1460.0,1470.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_148.wav,252688,1470.0,1480.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_149.wav,252688,1480.0,1490.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_150.wav,252688,1490.0,1500.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_151.wav,252688,1500.0,1510.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_152.wav,252688,1510.0,1520.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_153.wav,252688,1520.0,1530.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_154.wav,252688,1530.0,1540.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_155.wav,252688,1540.0,1550.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_156.wav,252688,1550.0,1560.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_157.wav,252688,1560.0,1570.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_158.wav,252688,1570.0,1580.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_159.wav,252688,1580.0,1590.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_160.wav,252688,1590.0,1600.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_161.wav,252688,1600.0,1610.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_162.wav,252688,1610.0,1620.0,0,female1,2,Female,Audio data from downloaded youtude
Bharti Singh & Kareena Kapoor  Ep  5  Dabur Vita What Women Want_segment_163.wav,252688,1620.0,1620.898,0,female1,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_1.wav,118648,0.0,10.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_2.wav,118648,10.0,20.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_3.wav,118648,20.0,30.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_4.wav,118648,30.0,40.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_5.wav,118648,40.0,50.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_6.wav,118648,50.0,60.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_7.wav,118648,60.0,70.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_8.wav,118648,70.0,80.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_9.wav,118648,80.0,90.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_10.wav,118648,90.0,100.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_11.wav,118648,100.0,110.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_12.wav,118648,110.0,120.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_13.wav,118648,120.0,130.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_14.wav,118648,130.0,140.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_15.wav,118648,140.0,150.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_16.wav,118648,150.0,160.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_17.wav,118648,160.0,170.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_18.wav,118648,170.0,180.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_19.wav,118648,180.0,190.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_20.wav,118648,190.0,200.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_21.wav,118648,200.0,210.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_22.wav,118648,210.0,220.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_23.wav,118648,220.0,230.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_24.wav,118648,230.0,240.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_25.wav,118648,240.0,250.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_26.wav,118648,250.0,260.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_27.wav,118648,260.0,270.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_28.wav,118648,270.0,280.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_29.wav,118648,280.0,290.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_30.wav,118648,290.0,300.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_31.wav,118648,300.0,310.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_32.wav,118648,310.0,320.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_33.wav,118648,320.0,330.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_34.wav,118648,330.0,340.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_35.wav,118648,340.0,350.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_36.wav,118648,350.0,360.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_37.wav,118648,360.0,370.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_38.wav,118648,370.0,380.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_39.wav,118648,380.0,390.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_40.wav,118648,390.0,400.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_41.wav,118648,400.0,410.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_42.wav,118648,410.0,420.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_43.wav,118648,420.0,430.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_44.wav,118648,430.0,440.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_45.wav,118648,440.0,450.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_46.wav,118648,450.0,460.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_47.wav,118648,460.0,470.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_48.wav,118648,470.0,480.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_49.wav,118648,480.0,490.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_50.wav,118648,490.0,500.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_51.wav,118648,500.0,510.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_52.wav,118648,510.0,520.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_53.wav,118648,520.0,530.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_54.wav,118648,530.0,540.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_55.wav,118648,540.0,550.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_56.wav,118648,550.0,560.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_57.wav,118648,560.0,570.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_58.wav,118648,570.0,580.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_59.wav,118648,580.0,590.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_60.wav,118648,590.0,600.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_61.wav,118648,600.0,610.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_62.wav,118648,610.0,620.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_63.wav,118648,620.0,630.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_64.wav,118648,630.0,640.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_65.wav,118648,640.0,650.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_66.wav,118648,650.0,660.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_67.wav,118648,660.0,670.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_68.wav,118648,670.0,680.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_69.wav,118648,680.0,690.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_70.wav,118648,690.0,700.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_71.wav,118648,700.0,710.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_72.wav,118648,710.0,720.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_73.wav,118648,720.0,730.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_74.wav,118648,730.0,740.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_75.wav,118648,740.0,750.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_76.wav,118648,750.0,760.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_77.wav,118648,760.0,770.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_78.wav,118648,770.0,780.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_79.wav,118648,780.0,790.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_80.wav,118648,790.0,800.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_81.wav,118648,800.0,810.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_82.wav,118648,810.0,820.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_83.wav,118648,820.0,830.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_84.wav,118648,830.0,840.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_85.wav,118648,840.0,850.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_86.wav,118648,850.0,860.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_87.wav,118648,860.0,870.0,0,female2,2,Female,Audio data from downloaded youtude
EP 09 Desi Vibes with Shehnaaz Gill  Sara Ali Khan_segment_88.wav,118648,870.0,880.0,0,female2,2,Female,Audio data from downloaded youtude
